chapter_id,campus,chapter,council,legal_entity_status,legal_entity_count,local_entity_count,local_entity_found,house_corporation_found,foundation_found,national_parent_found,alumni_corp_found,latest_990_year,officer_count_latest_filing,director_count_latest_filing,latest_reported_president,latest_reported_treasurer,latest_revenue,latest_expenses,latest_assets,latest_liabilities,alumni_governance_strength,data_confidence
66c0d10c-e0e2-40e2-9ed5-ccb8b325e442,University of Arkansas,Kappa Alpha Order,IFC,ENTITY_MATCHED,2,1,false,false,false,true,false,2024,9,1,,,1189692,1045782,265371,0,LIGHT,HIGH
6aa7459a-f44e-40a5-8323-ec6665464b3c,University of Alabama,Delta Delta Delta,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,9122429,10741658,14446908,5787498,LIGHT,NATIONAL_ONLY
752a83ed-07ce-4980-9451-2a67694ceb38,"University of Tennessee, Knoxville",Kappa Alpha Psi,NPHC,ENTITY_MATCHED,2,1,true,false,false,true,false,2016,0,0,,,5407230,4580050,6573534,491114,LIGHT,HIGH
84dabaad-2d18-4ee3-a8be-7ce6f12ecffa,"University of Tennessee, Knoxville",Lambda Theta Alpha,MGC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2024,0,0,,,575588,519075,2038399,39114,LIGHT,NATIONAL_ONLY
8821ef3d-b543-474f-a750-c6f453315f9a,Mississippi State University,Sigma Chi,IFC,ENTITY_MATCHED,2,1,false,false,false,true,true,2023,0,0,,,6258354,6354819,2876673,1885237,LIGHT,HIGH
9c07f9ca-6fa0-4fd4-bd36-14d2d9539531,University of Oklahoma,Sigma Lambda Beta,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
9c5140b7-4648-4063-8357-046e5dbbb09e,Mississippi State University,Alpha Tau Omega,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,12,JEFFERY J MILES,DAVE KRUG,6383047,5611478,2983000,1535860,LIGHT,NATIONAL_ONLY
9e1463f7-8533-4d0f-a1b9-c5a526cac91d,University of Kentucky,Zeta Phi Beta,NPHC,ENTITY_MATCHED,2,1,true,false,false,true,false,2022,0,0,,,7208754,6749052,25467405,5042416,LIGHT,HIGH
a13c1f80-3d0c-4d76-b016-ed5a5fe4fa1d,University of Missouri,Pi Beta Phi,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,9556072,8964046,47809375,4630878,LIGHT,NATIONAL_ONLY
a4f7d3ff-9365-4fb6-8ca0-cf9f3a2a5214,University of Missouri,Pi Kappa Alpha,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2024,0,0,,,0,0,1,0,LIGHT,NATIONAL_ONLY
ad1ea9a0-34d4-44df-9e98-3d6ab70d9e0b,University of Oklahoma,Tau Kappa Epsilon,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,5693324,5797020,6866705,3063238,LIGHT,NATIONAL_ONLY
b07bc211-e554-4181-a71f-5c62e826c99e,Texas A&M University,Sigma Gamma Rho,NPHC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,13810784,14676025,5801135,4995240,LIGHT,HIGH
ba9cd670-be0d-4fdb-a8d5-3734503a5b08,University of Kentucky,Pi Kappa Phi,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2024,0,0,,,7651700,6650513,12806295,8166805,LIGHT,NATIONAL_ONLY
bb8910e4-d245-4c3a-b129-ded5ff4b40c4,"University of Tennessee, Knoxville",Pi Beta Phi,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,9556072,8964046,47809375,4630878,LIGHT,NATIONAL_ONLY
bc9b29e4-af23-4ff5-8ab9-5eb5781e3bcf,University of Arkansas,Kappa Alpha Psi,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2016,0,0,,,5407230,4580050,6573534,491114,LIGHT,NATIONAL_ONLY
c304f45d-ef70-4235-a251-2af7e149446c,University of Georgia,Delta Tau Delta,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,3,0,Shawn Powers,Calvin Brown,192510,171299,59109,0,LIGHT,HIGH
cbc9e17f-4f7e-46a8-81b2-fcc241b289d2,Louisiana State University,Omega Psi Phi,NPHC,ENTITY_MATCHED,3,2,true,false,false,true,false,2023,0,0,,,113386,93423,75827,0,LIGHT,HIGH
d4c0089d-d2c1-4846-beb6-def82a1f5993,Louisiana State University,Kappa Alpha Psi,NPHC,ENTITY_MATCHED,4,3,true,false,false,true,false,2016,0,0,,,5407230,4580050,6573534,491114,LIGHT,HIGH
d68aa26a-a515-428a-82a6-157cee6e23e5,University of Texas at Austin,Alpha Phi,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2024,0,0,,,11454559,8872758,66006797,33308311,LIGHT,NATIONAL_ONLY
de463a31-bc46-48d8-b336-2f9be5201d79,Mississippi State University,FarmHouse,IFC,NOT_RUN,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
df1ed940-d88c-4c7e-8567-1dd4035d540d,Vanderbilt University,Kappa Alpha Theta,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,11,7,ERICA D'ANGELO OCHS,,8145905,7622433,35939184,20356979,LIGHT,HIGH
e31dd838-ea66-4777-b4bf-f21d4afb0f34,University of Oklahoma,Zeta Tau Alpha,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,8374719,10057415,36753113,13449328,LIGHT,NATIONAL_ONLY
e832f692-f60b-4ead-adee-4087b3cadd65,University of Missouri,Sigma Sigma Sigma,Panhellenic,ENTITY_MATCHED,3,2,true,false,false,true,false,2023,0,0,,,4399940,3377361,12339297,4335848,LIGHT,HIGH
f464de0d-9de1-4e43-9598-0b574669303d,Vanderbilt University,Delta Kappa Epsilon,IFC,CANDIDATES_FOUND,1,0,false,false,false,true,false,2023,0,0,,,1575740,1428396,1691763,243043,LIGHT,NATIONAL_ONLY
fbd1054c-2776-45f6-8552-c63998e0131f,Louisiana State University,Delta Kappa Epsilon,IFC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,1575740,1428396,1691763,243043,LIGHT,NATIONAL_ONLY
fd6e5771-886a-4918-a17a-fde29ec9014f,University of Kentucky,Sigma Gamma Rho,NPHC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,13810784,14676025,5801135,4995240,LIGHT,HIGH
e46fad28-0d9e-4058-bbc1-cd4d2606b10e,University of Florida,Alpha Kappa Delta Phi,MGC,NEEDS_REVIEW,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
e6fce575-9c11-4e5b-8b7c-4785685a177c,University of Missouri,Sigma Phi Epsilon,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,187367,177950,14378,0,LIGHT,HIGH
ef949b81-b6f2-4029-bec7-3bf664413056,University of Kentucky,Kappa Alpha Theta,Panhellenic,ENTITY_MATCHED,3,2,true,false,false,true,false,2023,11,7,ERICA D'ANGELO OCHS,,8145905,7622433,35939184,20356979,LIGHT,HIGH
e5933ae2-aa60-49fe-9860-52ab1cc07120,University of Florida,Beta Upsilon Chi,IFC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
f4d7bf55-ef01-4636-b6c2-2ac7039c8ff6,University of Oklahoma,Gamma Phi Beta,Panhellenic,ENTITY_MATCHED,3,2,true,false,false,true,false,2024,4,4,Robin Allen,Suzanne Vicsek,306550,334668,173243,0,LIGHT,HIGH
ef381995-fba6-4e6a-b30b-6db11416bbf9,Vanderbilt University,Kappa Alpha Psi,NPHC,ENTITY_MATCHED,4,3,true,false,false,true,true,2024,3,5,TILLMAN PAYNE,STEVE PELMORE JR,92883,91080,82208,26887,LIGHT,HIGH
f0ca80f5-751c-470a-bec0-3b1f89468465,University of Alabama,Beta Theta Pi,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,1816367,1975736,411689,87059,LIGHT,HIGH
895d4c76-fdf3-4361-be08-75fc82ce9185,Vanderbilt University,Zeta Tau Alpha,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,8374719,10057415,36753113,13449328,LIGHT,NATIONAL_ONLY
e8507145-08f4-4567-984b-b68cb3c7ac7c,"University of Tennessee, Knoxville",Phi Kappa Psi,ifc,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,7,11,DYLAN CONYERS,REID HINTHORNE,3462956,3596087,3874343,1368036,LIGHT,HIGH
3fd01959-2813-4c9b-ab1e-2781a50b94d4,University of Mississippi,Alpha Delta Pi,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,8,11,DAWN VICTOR-HERRING,,6464144,4988932,18574229,1900417,LIGHT,NATIONAL_ONLY
1c92e393-0c1d-4d98-8449-22ef846736bb,University of Mississippi,Alpha Omicron Pi,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,7459387,6338452,39739276,4492321,LIGHT,NATIONAL_ONLY
768fbaf3-8463-4a2b-b481-ff2f420b7f8b,University of Mississippi,Alpha Tau Omega,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,12,20,ALEX WHYTE,JACOB ROUSSEAU,1112442,1179703,97969,3606,LIGHT,HIGH
c4553906-2c37-4d0a-bcb2-184341a4628f,University of Mississippi,Phi Delta Theta,IFC,ENTITY_MATCHED,3,2,true,true,false,true,false,2023,0,0,,,267865,346324,1904475,899566,MODERATE,HIGH
9b76ab02-c7e0-40f9-9cea-6d48f021dd65,University of Mississippi,Phi Kappa Psi,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2024,5,11,ROBERT MARCHESANI,CHARLES BRANDMAN,3462956,3596087,3874343,1368036,LIGHT,NATIONAL_ONLY
8a1f21a3-d2c6-4234-a32c-94f0eb1afbc6,University of Alabama,Delta Chi,IFC,ENTITY_MATCHED,3,2,true,true,false,true,false,2024,0,0,,,387990,342068,4164619,3264601,MODERATE,HIGH
d2094383-c2b0-4fea-93b2-2cf82b0e2d96,University of Alabama,Phi Kappa Sigma,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,128682,131671,92284,0,LIGHT,HIGH
52cec257-9dd9-4408-ba4f-ed1a70b5c01f,University of Alabama,Pi Kappa Alpha,IFC,ENTITY_MATCHED,3,2,true,false,false,true,false,2024,0,0,,,480363,431051,4611267,2906872,LIGHT,HIGH
a056b28f-bc94-465b-a7f0-3db04f644472,University of Alabama,Sigma Chi,IFC,ENTITY_MATCHED,4,3,true,true,false,true,false,2023,0,0,,,41235,10683,2154773,684085,MODERATE,HIGH
857d784c-75ac-4152-8cd1-cca1c740b67c,University of Alabama,Sigma Nu,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,1714663,1606190,1041433,956434,LIGHT,HIGH
8718a95a-4fec-40ac-8e07-48241485c113,University of Alabama,Sigma Phi Epsilon,IFC,ENTITY_MATCHED,3,2,true,false,false,true,false,2024,0,0,,,1264415,1222728,97660,-450,LIGHT,HIGH
40fbca37-a714-4008-ba61-eab9ed908b60,University of Alabama,Tau Kappa Epsilon,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,4,2,Carter Scott,Robert Cheney,5693324,5797020,6866705,3063238,LIGHT,HIGH
bc7f24d5-ed00-41de-aec2-00ac756c3ea5,University of Alabama,Alpha Phi Alpha,NPHC,NEEDS_REVIEW,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
c91735ae-5b76-4d71-9493-7425b28ddc10,University of Alabama,Delta Sigma Theta,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2022,0,0,,,31051194,25156563,57143857,24790550,LIGHT,NATIONAL_ONLY
1d5dafd5-2463-4369-9b63-b45cf72f0fa5,University of Alabama,Alpha Omicron Pi,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,7459387,6338452,39739276,4492321,LIGHT,NATIONAL_ONLY
f3adea43-07ec-4a95-b1e3-35a49ab15e73,University of Alabama,Sigma Delta Tau,Panhellenic,ENTITY_MATCHED,3,2,false,true,false,true,false,2024,0,0,,,2113009,1974844,5289828,395039,MODERATE,HIGH
5981b7f5-1a3e-4ab1-8ec2-83cc5417caa0,University of Arkansas,Delta Chi,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,4512794,8407611,10805747,2221386,LIGHT,NATIONAL_ONLY
16c2ff96-2352-4bd2-bd50-5c0131c7502e,University of Arkansas,Sigma Alpha Epsilon,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,2,0,JACK MCGAHEE,GAVIN SMART,988968,840758,545856,30257,LIGHT,HIGH
308b1cbe-3549-4ae2-9b36-cd8bb4dd8da6,University of Arkansas,Sigma Nu,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,6291872,5989304,10968372,2625304,LIGHT,NATIONAL_ONLY
9ca43c66-a37b-4166-8692-d1a64077c093,University of Arkansas,Delta Sigma Theta,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2022,0,0,,,31051194,25156563,57143857,24790550,LIGHT,NATIONAL_ONLY
27816318-b154-42aa-91b0-1b37d659d417,University of Arkansas,Omega Psi Phi,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2022,0,0,,,14895796,9895558,17720990,1151714,LIGHT,NATIONAL_ONLY
c0e78a44-fb10-4b30-9bdb-a1d295986e38,University of Arkansas,Pi Beta Phi,Panhellenic,ENTITY_MATCHED,2,1,false,false,false,true,false,2023,2,4,LAUREN KIMBROUGH,JENESSA BAILEY,1160633,1305529,9850894,7838665,LIGHT,HIGH
ce47cb63-bac5-4011-933c-35e3f2a87b8b,University of Arkansas,Zeta Tau Alpha,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,8374719,10057415,36753113,13449328,LIGHT,NATIONAL_ONLY
39ded09d-ccf9-4ed1-9c3c-408cf1ba0d31,Auburn University,Alpha Epsilon Pi,IFC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,4685200,4269285,4595688,593080,LIGHT,NATIONAL_ONLY
0af8858a-3f29-4f93-8a41-979fca84fcea,Auburn University,Delta Tau Delta,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,300647,353058,10416,0,LIGHT,HIGH
3162836a-ab6b-4a97-8ca7-621c63a89124,Auburn University,Lambda Chi Alpha,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,1360693,1218112,425639,0,LIGHT,HIGH
d2be9b40-dffa-4b10-a4d1-6164616434a5,Auburn University,Sigma Phi Epsilon,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2021,0,0,,,7894444,7973017,70284165,47495636,LIGHT,NATIONAL_ONLY
92f14868-16b2-4e2c-8623-7dbd3fb26d5d,Auburn University,Theta Xi,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2018,0,0,,,0,0,8240,0,LIGHT,HIGH
964f6759-18f4-4cfd-9df3-91845c9eb323,Auburn University,Delta Gamma,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,6798067,7007656,19676752,1853098,LIGHT,NATIONAL_ONLY
d6d47339-7e87-4aaf-abaa-94109a95e558,Auburn University,Phi Mu,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,7308750,6433972,31031034,10603689,LIGHT,NATIONAL_ONLY
440dcb36-ed3d-4107-a43a-06bf65b570d8,Auburn University,Pi Beta Phi,Panhellenic,ENTITY_MATCHED,2,1,false,true,false,true,false,2023,1,0,,DRU WASHBURN,64050,3547,289330,0,MODERATE,HIGH
d32e113d-486c-460e-b240-c9b12a087d2a,University of Florida,Delta Sigma Phi,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,6,10,JIM LARSON,BRAD SULLIVAN,3767364,4353085,972505,2084532,LIGHT,HIGH
ac82a5e0-e3d6-4bef-bf49-0bc6e0a2c93b,Auburn University,Zeta Phi Beta,NPHC,ENTITY_MATCHED,2,1,true,false,false,true,false,2022,0,0,,,7208754,6749052,25467405,5042416,LIGHT,HIGH
cfae1ca6-3b37-43e7-8d81-1d6e0f0242be,University of Florida,Phi Kappa Tau,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,589118,618628,143063,2871,LIGHT,HIGH
322057ff-331e-4e38-88f5-1cddec2d1229,University of Florida,Theta Xi,IFC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,,0,0,,,,,,,LIGHT,NATIONAL_ONLY
0a6efe96-0b1e-4ce6-9cd5-24df58b249ff,University of Florida,Alpha Kappa Alpha,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,45276043,47246171,78704412,25926573,LIGHT,NATIONAL_ONLY
c73e7489-7d63-48f8-9da6-425ffcc7cdfe,University of Florida,Kappa Kappa Gamma,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,7985122,7584941,18693957,6644074,LIGHT,HIGH
400ec7ff-3488-4ff3-98fc-3078e0128d7f,University of Georgia,Delta Kappa Epsilon,IFC,ENTITY_MATCHED,2,1,false,false,false,true,false,2023,0,0,,,1575740,1428396,1691763,243043,LIGHT,HIGH
afcd248f-2816-48bd-a49a-b9d3b4dc3c86,University of Georgia,Phi Delta Theta,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,6642836,6441081,6956145,1366384,LIGHT,NATIONAL_ONLY
2482a074-1401-4046-8311-b96a131a1bb1,University of Georgia,Pi Kappa Alpha,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,0,0,1,0,LIGHT,HIGH
fa0bc7f2-9437-439c-b52a-01a66da47357,University of Georgia,Alpha Phi Alpha,NPHC,NEEDS_REVIEW,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
10ee111c-4e9d-4b89-991f-4bc4d4db4ca3,University of Georgia,Phi Beta Sigma,NPHC,NEEDS_REVIEW,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
b316737b-981a-47b6-9662-887073d60896,University of Georgia,Chi Omega,Panhellenic,ENTITY_MATCHED,3,2,true,true,false,true,false,2023,5,0,NAN PETERSON,,1397949,1712592,1992420,1361711,MODERATE,HIGH
093c579e-f0ae-4458-bccd-edc9db7c0c2b,University of Kentucky,Beta Theta Pi,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,6378113,7611188,6605669,5491333,LIGHT,HIGH
33666795-76fe-4086-9d13-b0bb1b761e22,University of Kentucky,Kappa Alpha Order,IFC,ENTITY_MATCHED,3,2,false,false,false,true,false,2024,9,0,,,203231,193168,51444,0,LIGHT,HIGH
e38daad6-810d-4a82-b4bf-3b808b1764c9,University of Kentucky,Sigma Pi,IFC,ENTITY_MATCHED,5,1,false,true,false,true,false,2023,0,0,,,85865,98009,628005,466766,MODERATE,HIGH
1bcffceb-cb84-446c-b8f0-6713423bd304,University of Kentucky,Alpha Gamma Delta,Panhellenic,ENTITY_MATCHED,3,2,true,false,false,true,false,2023,8,8,LEE WOODHAM LANGUB,,748783,804440,737197,91810,LIGHT,HIGH
9fc12d9b-9642-431d-b1c8-031cfb902f91,University of Kentucky,Phi Mu,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,7308750,6433972,31031034,10603689,LIGHT,NATIONAL_ONLY
b81392a2-eee8-4e91-9d2b-99fb93fb0374,University of Kentucky,Sigma Lambda Gamma,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
136b3807-9837-4216-a8fb-f8e1f449feb6,Louisiana State University,Pi Kappa Phi,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2024,0,0,,,7651700,6650513,12806295,8166805,LIGHT,NATIONAL_ONLY
4c20c5e8-b7a9-4370-b8a1-dda94957a1ee,Mississippi State University,Phi Gamma Delta,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,10,TIM KILDUFF,DONALD J HERMAN,6882567,7250137,16972198,283891,LIGHT,NATIONAL_ONLY
6075284f-e8de-4f59-9c1a-5f454876a44d,Mississippi State University,Phi Mu,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,7308750,6433972,31031034,10603689,LIGHT,NATIONAL_ONLY
6c8221e4-77a8-4725-a2d3-827d25deb2c1,University of Missouri,Delta Chi,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,6,0,,,276880,276880,22,0,LIGHT,HIGH
a22d78bd-0015-4e04-85fa-078cfdc15df9,University of Missouri,Alpha Chi Omega,Panhellenic,ENTITY_MATCHED,3,2,true,true,false,true,false,2024,8,10,LYNNE BIGGIO HERNDON,LESLIE ABRAMSKY BLOCK,373662,200734,3611824,391775,STRONG,HIGH
16e772fe-6e82-4721-ab33-f51bb5f8a974,University of Missouri,Sigma Kappa,Panhellenic,CANDIDATES_FOUND,1,0,false,false,false,true,false,2024,0,0,,,6149087,4574786,14487244,7002321,LIGHT,NATIONAL_ONLY
9a602309-4610-4d9e-bf56-09ff6c7fe3d8,University of Oklahoma,Omega Psi Phi,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2022,0,0,,,14895796,9895558,17720990,1151714,LIGHT,NATIONAL_ONLY
24f91542-bf28-431c-8f51-834bc77bce00,University of Oklahoma,Kappa Alpha Theta,Panhellenic,ENTITY_MATCHED,4,3,true,false,false,true,false,2023,11,7,ERICA D'ANGELO OCHS,,8145905,7622433,35939184,20356979,LIGHT,HIGH
b8935aaf-84b2-4f1e-8bfb-d24ea7c51ac0,University of South Carolina,Alpha Kappa Delta Phi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
6189186c-20f9-410f-99b5-9f13ab1f2a96,University of South Carolina,Kappa Alpha Order,IFC,ENTITY_MATCHED,3,2,false,true,false,true,false,2023,9,0,,,247828,228046,857530,0,MODERATE,HIGH
bd86af5f-21b5-45fd-92ee-447eac216984,University of South Carolina,Phi Gamma Delta,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,10,TIM KILDUFF,DONALD J HERMAN,6882567,7250137,16972198,283891,LIGHT,NATIONAL_ONLY
3f8c795a-3a87-47a7-88fd-e0692643be5a,University of Florida,Alpha Delta Pi,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,8,11,DAWN VICTOR-HERRING,,6464144,4988932,18574229,1900417,LIGHT,NATIONAL_ONLY
b2933d1f-5117-4408-b237-6612e2f024cc,University of Florida,Kappa Delta,Panhellenic,ENTITY_MATCHED,3,2,true,true,false,true,false,2024,0,0,,,374415,360601,157249,0,MODERATE,HIGH
45f82ba3-e337-4d88-ba7e-49ef09700694,University of Florida,Phi Mu,Panhellenic,ENTITY_MATCHED,2,1,false,true,false,true,false,2024,0,0,,,1295521,1242685,5063114,1938442,MODERATE,HIGH
55380bd5-2253-4a72-afc5-641b4ee7cd62,University of Georgia,Delta Epsilon Psi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
a8cd8083-ebb8-4995-a994-75f338cdbdbd,University of Georgia,Sigma Delta Tau,Panhellenic,CANDIDATES_FOUND,1,0,false,false,false,true,false,2024,0,0,,,2113009,1974844,5289828,395039,LIGHT,NATIONAL_ONLY
6261efd7-d5da-421d-8728-a9a782752c91,Louisiana State University,Kappa Sigma,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2022,0,0,,,5863607,5483274,7857250,989095,LIGHT,NATIONAL_ONLY
759f790b-39a0-4a7e-af87-00b7c76eff1b,Louisiana State University,Sigma Alpha Epsilon,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,8059440,7868762,14236601,3966752,LIGHT,NATIONAL_ONLY
26e60bfa-d1f8-4e48-9252-6a84569ffaaa,Louisiana State University,Delta Sigma Theta,NPHC,ENTITY_MATCHED,2,1,true,false,false,true,false,2022,0,0,,,31051194,25156563,57143857,24790550,LIGHT,HIGH
1a7ff266-b322-4abd-8305-8b3bfd6542e5,Louisiana State University,Kappa Delta,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,557892,425224,572414,53,LIGHT,HIGH
d63b4b28-db65-4fb5-b616-55d6f56f3f43,Louisiana State University,Phi Mu,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,7308750,6433972,31031034,10603689,LIGHT,HIGH
953722a9-97d9-4b94-a2c1-505010d4bb67,Mississippi State University,Phi Delta Theta,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,6642836,6441081,6956145,1366384,LIGHT,NATIONAL_ONLY
fe2f8d65-123b-4fa7-882b-d48f41ebf95c,Mississippi State University,Delta Sigma Theta,NPHC,ENTITY_MATCHED,2,1,true,false,false,true,false,2022,0,0,,,31051194,25156563,57143857,24790550,LIGHT,HIGH
7f99a2af-bc93-4f86-b59a-0c1db0222722,University of Missouri,Phi Gamma Delta,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,10,TIM KILDUFF,DONALD J HERMAN,6882567,7250137,16972198,283891,LIGHT,NATIONAL_ONLY
62b8eb66-540d-42a2-8bd4-af4403059ad8,University of Missouri,Alpha Kappa Alpha,NPHC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,45276043,47246171,78704412,25926573,LIGHT,NATIONAL_ONLY
d421276a-aef4-4743-b62f-b44f063eca93,University of Missouri,Alpha Phi,Panhellenic,ENTITY_MATCHED,2,1,false,true,false,true,false,2024,4,15,Andrea Gulick,Sarah Benoist,1588846,1570311,14764675,10953108,STRONG,HIGH
bb6bbf1a-ecf1-4b07-a363-4259adfba04c,University of Missouri,Delta Delta Delta,Panhellenic,ENTITY_MATCHED,3,2,false,false,true,true,false,2024,0,0,,,560234,306291,4745137,2547077,MODERATE,HIGH
81a5734d-73b4-4082-91ba-4761571d09f1,University of Oklahoma,Kappa Alpha Order,IFC,ENTITY_MATCHED,2,1,false,false,false,true,false,2023,0,0,,,54054,45080,8974,0,LIGHT,HIGH
88d2790b-23d7-418f-99a6-40f0de1c1060,University of Oklahoma,Alpha Kappa Delta Phi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
47d36578-c7fe-44e9-bac9-cac0c8421ab2,University of Oklahoma,Lambda Theta Phi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
d45da3d0-4da0-4a9f-bdf2-b8bf344bb3d6,University of Oklahoma,Delta Sigma Theta,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2022,0,0,,,31051194,25156563,57143857,24790550,LIGHT,NATIONAL_ONLY
3936d915-9087-4d6b-9164-346220536b0d,University of South Carolina,Tau Kappa Epsilon,IFC,ENTITY_MATCHED,2,1,false,false,false,true,false,2023,0,0,,,5693324,5797020,6866705,3063238,LIGHT,HIGH
c77fc1ae-8c64-4615-9f3c-05e231ed8a9f,University of South Carolina,Alpha Phi Alpha,NPHC,NEEDS_REVIEW,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
1943e205-c885-464b-be1b-859000378584,University of South Carolina,Alpha Gamma Delta,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,8,8,LEE WOODHAM LANGUB,,989583,1006632,312644,102551,LIGHT,HIGH
