campus_id,campus,state,course_code,professor_candidates,confirmed_intro1_professors,documents_found,syllabi_found,study_guides_found,review_docs_found,schedules_found,textbook_docs_found,highest_source_confidence,status,last_error,recommended_next_action
91e62f9c-43b0-41f3-a84d-002824754da6,University of Oklahoma,OK,ACCT 2113,125,22,21,0,2,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
9220ee33-22b4-46b6-9ca5-86528da2ec47,CUNY-Baruch College New,NY,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
9242c526-7842-4b60-b13f-34a6589c8e55,Wayne State University,MI,,0,0,4,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
9261c4f6-7fb7-4000-aaa7-12022e2464f0,Calvary Bible College,MO,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
92a79654-e795-47cc-9a38-3b4d03be6375,Chapman University,CA,,0,0,3,2,0,0,0,1,Medium,NEEDS_REVIEW,,discover_course_code
92a8c453-b8a0-46d6-a871-57b08ac53965,University of Portland,OR,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
92e2c12c-b56b-4012-b97d-acdc0396d71e,Nassau Community College,NY,,0,0,1,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
92e4a5d9-eeb3-4065-ac8a-5a4390fbc584,Texas A&M University,TX,ACCT 229,82,1,15,1,0,1,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
93078365-5338-47a5-a275-1339b9812dba,College of New Caledonia,BC,,0,0,7,1,0,0,3,3,High,COMPLETE,,discover_course_code
9311c065-92df-486b-9852-97cb17107c69,Florida State College at Jacksonville,FL,,0,1,10,10,0,0,0,0,Medium,NEEDS_REVIEW,,discover_course_code
934cc534-a779-4fcb-8fb6-4ced292ad91a,University of Houston - Clear Lake,TX,ACCT 2301,74,1,4,1,0,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
937aa008-9316-4e4c-acfd-1c28cd6629b6,"College at Brockport, SUNY",NY,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
938e0768-ff62-4cea-b212-c57f6ebfd82c,Calvin College Grand,MI,,0,0,4,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
942659b0-c399-4802-b095-4cee98f767ef,University of Houston - Victoria,TX,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
942c7c2b-196c-4158-8d12-42f518ed998a,Calif State Poly U-Pomona,CA,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
948a28f0-c21c-401f-9ded-5325025fdfd1,VSB - Technical University of Ostrava,CZ,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
94c96b7d-afde-478c-a3d6-86672fc897cc,Tennessee State University,TN,ACCT 2010,0,0,16,2,0,0,2,0,,NEEDS_REVIEW,,run_professor_backfill_then_pass_b
94f67099-2561-4fd8-92af-ed730e8db5ac,University of Toledo,OH,ACCT 2100,78,1,24,1,0,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
95246fc8-1ce6-409e-b454-d03c82766719,Mississippi State University,MS,ACC 2013,142,19,19,1,0,0,0,0,,NEEDS_REVIEW,This operation was aborted,human_review_medium_confidence
959d2a70-6fd1-462b-a312-328eab64a393,Albright College,PA,,11,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
95f44ca2-4006-412f-bc21-8b59ba5e2340,Johnston Community College,NC,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
9608bb77-b019-460a-b907-92e56493e21c,Langara College,BC,,0,0,7,1,0,0,3,3,High,COMPLETE,,discover_course_code
960ac540-be74-4a05-8d1c-e84de0c293e8,Ottawa University,KS,ACC 20364,42,0,13,0,0,0,0,0,,NEEDS_REVIEW,This operation was aborted,human_review_medium_confidence
9619e982-14a0-4a2a-b768-75a1443715ff,Sam Houston State University,TX,ACCT 2301,99,21,18,0,0,0,1,0,,NEEDS_REVIEW,,human_review_medium_confidence
963c6010-45d8-4773-8e03-ea282d7124aa,Arkansas Tech University,AR,,3,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
964be11f-f306-4df2-9671-835a053ace33,Univ of Central Arkansas,AR,,10,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
967ef766-bc42-4e80-aa88-34d386311c56,University of North Florida,FL,ACG2021,31,3,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
971f9332-c7d9-4467-8e5f-40171e863e35,Univ of Colorado at Denver,CO,,1,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
972451c3-bc5e-48d7-9f88-868a55378efa,Vanderbilt University,TN,BUS 1100,144,5,9,4,0,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
97622425-5167-41d1-9270-0ed84dd2e9cf,Marquette University,,ACCO 1030,14,0,13,0,2,0,3,0,,NEEDS_REVIEW,,human_review
977ba395-f54d-4746-af3d-6524a4835e4b,Western University,ON,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
97dbdd51-4f57-40e6-a822-88ddc4c1ecb0,Colorado College,,BU205,0,3,15,0,0,0,9,0,,NEEDS_REVIEW,,human_review
98098d5c-fe07-4462-9efb-b7657f81a3c3,Michigan State University East,MI,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
980fcc26-676e-4e05-883e-8ab55867020a,The University of Texas at San Antonio,TX,ACC 2013,200,55,12,1,0,0,2,0,,NEEDS_REVIEW,This operation was aborted,human_review_medium_confidence
98516247-4fc7-4e24-9dd6-a32f638a6420,Crowder College Neosho,MO,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
98ee430a-ae7d-4d1c-9522-606ca41ae950,El Paso Community College,TX,,0,0,7,5,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
992a2fd0-da9b-44ed-ae81-790e2f65afa0,Shoreline Community College,WA,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
99391f60-44a3-4844-bb5d-7859ec3b82a7,Ohio Northern University,OH,BIZ 2101,1,1,0,0,0,0,0,0,,NO_RESULT,,manual_review_no_public_docs
99517fab-c7e6-4267-9af4-c26726960518,Valencia College,FL,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
9961c567-684f-4fc4-bfea-f701a46b101d,Western Kentucky University,KY,ACCT 200,71,15,23,13,0,0,1,4,High,COMPLETE,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",ready_for_mapping_review
9965f192-d3dd-4ab7-ac02-65eafb45daeb,University of New Haven West,CT,ACCT 1101,1,0,9,0,0,0,1,0,,NEEDS_REVIEW,,human_review_medium_confidence
99b0c569-e225-48ba-8f76-e506192efce2,Fairfield University,CT,,17,0,1,1,0,0,0,0,,NEEDS_REVIEW,This operation was aborted,discover_course_code
99cbe050-fe80-4f07-bc9f-4bc76099e9a3,Fullerton College,CA,ACCT 101AF,18,0,9,5,0,0,2,0,,NEEDS_REVIEW,,human_review
99e11f5f-f412-4933-acb6-3281890e1f02,University of Rhode Island,RI,,7,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
9a2858ec-9f5f-4833-a891-7cf0357ed43d,Quinnipiac University,CT,AC-211,0,0,0,0,0,0,0,0,,NO_RESULT,,manual_review_no_public_docs
9a2a8eae-cc53-4fe9-843f-9fff41401846,Frostburg State University,MD,,2,0,3,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
9a914bc0-cc93-4bdf-bf89-dd06f9060328,Elon University,NC,ACC2010,10,4,2,0,0,0,1,0,,NEEDS_REVIEW,,human_review_medium_confidence
9aad4852-d3b1-4091-8157-acf427d8c88a,University of Houston,TX,ACCT 2301,200,16,14,2,0,0,3,0,,NEEDS_REVIEW,,human_review_medium_confidence
9abc52dc-600d-4529-8de8-eaf45d54cd9d,University of Hartford W,CT,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
9ac3cbcb-4a60-4405-8d96-ee7fcf80584c,Prince George's Community College,MD,,0,0,3,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
9af2ea11-48be-4d06-b454-7949013dbe14,University of Illinois Chicago,IL,ACTG 210,154,23,10,1,0,0,8,0,,NEEDS_REVIEW,This operation was aborted,human_review_medium_confidence
9b132b31-63f3-42e6-8f70-4a2d5d640120,Saint Xavier University,IL,,0,0,4,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
9b18e705-fe9c-4685-a1de-7ca0e9ce8ab1,Weber State University,UT,,2,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
9b46170a-251c-462b-86ce-16c20915aad0,University of Baltimore,MD,ACCT 201,5,1,13,0,0,0,2,0,,NEEDS_REVIEW,,human_review_medium_confidence
9bdcbc48-64ca-4a1e-928c-e5f3c9e05af2,The College of Wooster,,BUEC 11900,3,0,0,0,0,0,0,0,,FAILED,This operation was aborted,manual_review_no_public_docs
9c470742-b64f-49bb-a7ec-fd30cea6422d,Long Island U.-LIU Post,NY,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
9c4775be-7d82-4a3e-840c-349c5e15d8e8,"University of Tennessee, Knoxville",TN,ACCT 200,131,22,11,3,0,0,1,0,,NEEDS_REVIEW,,human_review_medium_confidence
9c52dc54-5fa9-41cf-8526-50501e74df46,Louisiana St in Shreveport,LA,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
9cc7b731-363b-45cf-b371-efd7f04efb3f,University of Wisconsin–Madison,WI,ACCT IS 100,105,2,16,5,0,0,2,0,,NEEDS_REVIEW,,human_review_medium_confidence
9cece9cd-3b09-491c-a019-aa2ddca25f18,Trinity College,,2001,0,0,9,5,1,0,0,1,High,COMPLETE,,ready_for_mapping_review
9d076366-8d03-44d4-856f-c5cee36cd4ab,Univ N Carolina at Charlotte,NC,ACCT 2121,0,0,1,0,0,0,0,0,,NEEDS_REVIEW,,run_professor_backfill_then_pass_b
9d3c5ea8-f147-46b6-b81b-7a5fe08de8a4,Alfred University,NY,,1,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
9d49fc62-9150-4ffc-bd20-a5b60b60e7c2,Manhattan College,NY,,15,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
9d769837-cb0d-4da8-9e48-fdbe72f9b534,Walsh College,MI,,4,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
9d92ff92-0651-441b-94ca-4e6ca696bafe,Grand Valley State University Allendal,MI,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
9e61454f-9c58-4bc7-9fdb-3394746b105d,Owensboro Community and Technical College,KY,,0,2,1,0,0,0,1,0,,NEEDS_REVIEW,,discover_course_code
9ed8c466-4196-4225-96a6-be527a2823e4,Bethune-Cookman University Daytona,FL,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
9f980c00-1149-4376-b1b3-fd9c7e6ebd48,Miami Dade College Virtual Campu,FL,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
9fe12d29-01ee-4c7a-965c-dee6767e4409,University of Tennessee,TN,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a0945c4f-7aac-41ca-8b66-44cf9daf39ce,Kutztown Univ of Penn,PA,,0,0,5,5,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
a107c3fb-796d-4259-ba0a-1997aa70398b,Drake University Des,IA,,1,0,2,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
a11b7477-a844-437f-a44c-8a4f2457c6f3,Hope College,,,4,0,0,0,0,0,0,0,,WAITING_FOR_COURSE,,await_course_code_backfill
a12fd983-9c9e-4e52-bec1-af8b7246036e,Andrews University Berrien,MI,,3,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a15b74b4-1830-41e3-b9b1-535d2b5c0673,St. Mary's University San,TX,,0,0,2,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
a19c66da-129a-4816-826e-1876586b5eb5,Aurora University,IL,,3,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a1d047cc-8929-499e-a10d-b3db27e03723,North Park University,IL,ACCT 2110,27,0,1,0,0,0,0,0,,NEEDS_REVIEW,This operation was aborted,human_review_medium_confidence
a1e57676-9ca7-46d9-a433-0227b694047e,North Carolina Central Univ,NC,ACCT 2400,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a20b5f96-7a39-4a87-8fc8-30a577bac114,Florida International University,FL,ACG 2021,162,47,11,4,0,0,1,4,High,COMPLETE,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",ready_for_mapping_review
a22f95ff-580c-4a29-b272-de814eb3afda,Notre Dame de Namur University,CA,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a233cd40-1ea1-4c91-9d10-4a475bd69f71,Seminole State College,OK,,0,0,3,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
a257517a-7ea1-4ff1-b6bb-c2ba9d0dad3e,Cooper Union for the Advancement of Science and Art,,,8,0,0,0,0,0,0,0,,WAITING_FOR_COURSE,,await_course_code_backfill
a2d4e198-012c-4b71-98a8-9bd851f8d6cf,CUNY-Brooklyn College,NY,,0,0,5,5,0,0,0,2,High,COMPLETE,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",discover_course_code
a321dfc0-787d-4435-b679-5f63e9bf2379,Villanova University,PA,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a348048e-fc82-46b7-a488-22b20e51e009,Uof Alabama at Birmingham,AL,,16,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a3ad66ae-47ef-466d-9cbb-2c0bbe2680de,Walla Walla University,WA,ACCT 201,16,0,5,1,0,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
a41b86e6-01e0-41e1-b9d1-c01c9ace5db2,Ivy Tech Community College,IN,,0,0,5,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
a424acd3-1900-4dc0-b4e4-456106d0fff6,University of Minnesota Crookston,MN,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a44a848d-4281-4780-8e29-955221802623,Liberty University,VA,ACCT 211,64,2,18,2,1,0,0,0,Medium,NEEDS_REVIEW,,human_review_medium_confidence
a4e6567b-2e3b-4ef4-a2f5-e20631d87f2f,Arcadia University,PA,,5,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a5a70954-2eda-4491-8b5c-568d577edbb3,Truman State University,MO,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a5b396a9-2fba-4679-b03a-906266a324ca,"University of California, Santa Barbara",CA,ECON 3A,33,1,11,2,1,1,3,0,,NEEDS_REVIEW,,human_review_medium_confidence
a666f8fd-df3d-4c6e-bfeb-234b08bd6553,Rutgers University-Camden,NJ,52:010:101,0,0,13,0,0,0,3,0,,NEEDS_REVIEW,,run_professor_backfill_then_pass_b
a69a3ac3-44e3-423a-ac88-78e331864335,Mercer University,,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a69e4d58-8bd5-4cb7-85cd-699e950fa744,Tufts University,,BUS 1101,0,0,5,1,0,0,0,0,,NEEDS_REVIEW,,human_review
a6ce0030-1be4-4656-b63c-fdaeac13e364,College of Charleston,,ACC101,11,0,0,0,0,0,0,0,,NO_RESULT,,manual_review_no_public_docs
a77d0008-6465-4ede-bfff-995d7a2777f6,Washington and Lee Univ,VA,,8,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
a80edc34-2642-4523-914e-9b5fc55648e6,SUNYat New Paltz New,NY,,0,0,2,0,0,0,0,0,,NEEDS_REVIEW,This operation was aborted,discover_course_code
a812801e-bfdf-47fa-af80-4b4ee6fe52fa,SUNYat Buffalo,NY,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a83c1c6d-af52-45f2-99aa-ebf765272bf1,Bryant University,RI,,16,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a8528f4c-570c-40eb-b385-4c357aedb55b,"Calif State U., Bakersfield",CA,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a87efea2-a1e6-40e8-bece-26f4accddae8,Saint Mary's College of CA,CA,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a8bc67f2-6641-4ef3-a98b-03dc605d4fd8,University of Regensburg,Bavaria,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a8d586a7-d54e-4b0c-b35d-661e8cdf5aaa,Lewis and Clark Community College,IL,,0,0,3,2,0,0,0,2,High,COMPLETE,,discover_course_code
a975d81f-9737-44f3-adc8-3f33e1aa6754,Western New England Univ,MA,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
a97a7a2b-1c87-499b-8fde-67d5cf9df329,University at Albany-SUNY,NY,,0,0,1,0,0,0,1,0,,NEEDS_REVIEW,,discover_course_code
a9e5ecb0-efcc-47f2-acfb-ca973240b0c7,East Central University,OK,,0,0,2,0,0,0,0,0,,NEEDS_REVIEW,This operation was aborted,discover_course_code
aa44b165-a6cc-4c71-b271-e34d92118f3a,University of Detroit Mercy,MI,,3,0,1,0,0,0,0,0,,NEEDS_REVIEW,This operation was aborted,discover_course_code
aa693672-2bb7-4b81-847c-7b7be9f3ab10,City College of San Francisco,CA,ACCT 1,3,2,15,6,0,0,8,1,High,COMPLETE,,ready_for_mapping_review
aa784a4d-d10d-4739-bfff-8e6d081527b7,Washington College,,BUS 112,1,0,4,0,0,0,0,0,,NEEDS_REVIEW,,human_review
aba6890b-beb3-43c0-8bbc-ecdc2435befb,Delaware State University,DE,ACCT 201,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
abad6121-4309-4f35-a13c-beba333d56dc,University of Louisville,KY,ACCT 201,92,16,13,2,2,0,1,0,,NEEDS_REVIEW,,human_review_medium_confidence
ac57b18f-f6c2-424c-85dd-873eb8dddef0,Wilmington College,OH,EC 238,23,1,2,1,0,0,1,1,Medium,NEEDS_REVIEW,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",human_review_medium_confidence
aca746c3-6b65-4ce0-aac9-c0278c486da5,Community College of Baltimore County,MD,ACCT 101,4,0,2,1,0,0,1,0,,NEEDS_REVIEW,,human_review
acae37b2-a2b4-41cb-a205-4e807df400e4,Towson University,MD,ACCT 201,0,0,18,0,1,0,0,0,,NEEDS_REVIEW,,run_professor_backfill_then_pass_b
acd721bb-d2a0-49b8-8932-5f849ae27fb7,Everett Community College,WA,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
acde21cd-fdf6-410a-a141-a09eaaf24bac,Savannah State University,GA,ACCT 2101,26,2,5,0,0,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
ad7520ec-3975-4e99-9d34-35a1f46b0932,Linfield College,OR,BNAC 260,19,0,5,2,0,0,1,0,,NEEDS_REVIEW,,human_review_medium_confidence
ad7da69c-8adf-4484-b9e2-0e0705bc0921,Virginia Western Community College,VA,,0,0,6,1,0,0,2,0,,NEEDS_REVIEW,,discover_course_code
ada6e940-608d-4e39-920a-3268ea02c07f,San Jose State University,,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
ae2ba2d1-a457-42b0-840d-83d83a6ad39b,University of South Florida,FL,ACG 2021,176,43,12,0,0,0,1,0,,NEEDS_REVIEW,,human_review_medium_confidence
ae339230-577e-4569-a7d1-d1e45d1cfe91,University of Kentucky,KY,ACC 201,156,41,18,1,0,0,8,0,,NEEDS_REVIEW,,human_review_medium_confidence
ae5fb538-c4d4-4b5a-a2f7-faff90b27b12,Northwestern State University,LA,ACCT 2000,21,0,8,4,1,0,1,0,,NEEDS_REVIEW,,human_review_medium_confidence
af045436-976c-4f48-85b0-c7a5e0ce3000,Saint Louis University St.,MO,,0,0,3,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
af1d8651-43c0-4f2d-82dd-4c1d4a4009cb,Minnesota St Univ Mankato,MN,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
afae29c6-5742-421f-b1ad-5a2d0096cac4,Uof Texas of Permian Basin,TX,,5,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
afc34f5a-4dd9-47f0-972a-e72d579052bb,Colorado State Univ-Pueblo,CO,,1,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
b0b219b5-1880-4f16-a94d-af044068f061,University of Guelph-Humber,ON,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
b1e37925-8407-4abd-9826-11c8191a905a,University of Massachusetts Lowell,MA,ACCT.2010,122,19,5,0,0,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
b228b0cd-5021-448b-a8d0-66473108d126,College of the Siskiyous,CA,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
b230da3f-ad97-4124-864a-2b126ffa8eac,Rensselaer Poly Institute,NY,,0,0,1,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
b26313fa-a73d-4072-99fe-a8c6ba0faf52,Black Hills State University,SD,,2,0,2,0,0,0,1,0,,NEEDS_REVIEW,This operation was aborted,discover_course_code
b27f9bf6-16b4-4782-9931-9d31dc11ad9e,Colorado State University Fort,CO,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
b3093949-cf55-4b02-9e52-d33ad895fa46,Bucks County Community College,PA,,0,0,6,6,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
b319a0e7-46ee-49b7-8fac-93fca757a527,Salem Community College,NJ,,0,0,1,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
b35e85a6-d715-4b69-965a-fb920c9188a4,Rappahannock Community College,VA,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
b38e972d-a01b-44db-8e06-cf840a98743d,Sonoma State University Rohnert,CA,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
b3af67c6-99a5-4677-83d5-aa7d11a89c17,University of Alabama,AL,AC 210,151,39,4,0,0,0,1,0,,NEEDS_REVIEW,This operation was aborted,human_review_medium_confidence
b3d05deb-1b8c-415c-affe-ea7a707e5e1a,Ventura College,CA,,0,0,6,0,0,0,3,0,,NEEDS_REVIEW,,discover_course_code
b3f40783-beaf-44f7-a90d-3c924710437a,Meredith College,NC,,0,0,2,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
b43fc4ee-c28e-41f4-a24f-39bc666e03a4,"Rutgers, The State University of New Jersey",NJ,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
b44d9ead-b5c3-4317-a27a-a6bf73b88a38,Simon Fraser University,BC,,0,3,6,1,0,0,3,0,,NEEDS_REVIEW,,discover_course_code
b452d7d4-1e15-42f8-a6e4-afecea0f5bf7,Worcester Polytechnic Inst,MA,,0,0,7,0,0,0,1,0,,NEEDS_REVIEW,This operation was aborted,discover_course_code
b4b6aba9-702e-4bdf-8541-90e566653ee1,University of Tampa,FL,,20,0,2,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
b6129ff5-854a-4a3e-a4f3-96572aef3fab,Texas Christian University Fort,TX,,0,0,6,2,0,0,0,1,High,COMPLETE,,discover_course_code
b6670695-2dfb-48ef-b7f6-4793e5d8d9fe,University of Hradec Králové,CZ,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
b6679ac5-dc5d-4f0d-b1e0-d8905cdee00d,University of Genoa,IT,,0,3,6,5,0,0,0,4,High,COMPLETE,,discover_course_code
b671450d-60aa-448d-91e0-2d57bcb25d74,Copenhagen Business School,Capital Region,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
b672bbda-beea-49ff-aa2c-86fd70c74b6b,Univ N Carolina at Pembroke,NC,ACC 2270,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
b6a2cb0d-02a6-44a1-8631-826bb107c107,West Texas A&M University,TX,,0,0,2,2,0,0,0,0,,NEEDS_REVIEW,This operation was aborted,discover_course_code
b6a866f0-7b3c-4945-8d19-46d793a89dda,Stevens Institute of Tech,NJ,ACC 200,0,0,11,0,0,0,1,0,,NEEDS_REVIEW,,run_professor_backfill_then_pass_b
b7b28289-86f4-4cdc-90da-39211bcd1cc3,University of Massachusetts Dartmouth,MA,ACT 211,91,19,14,0,0,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
b7b85c1d-0b2b-45ed-988d-13a3142a4ee8,Marist College,,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
b840ea4e-049e-4ad4-acfa-594f15dfd70a,Southwest Tennessee Community College,TN,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
b842ce16-a903-49e8-ad1e-1e6dc5d72b41,University of Amsterdam,North Holland,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
b8634bfc-6cb4-4dc0-9b1e-28f1b5f0a505,Clovis Community College,NM,,0,0,3,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
b86b4da0-c6a0-4fc1-b76c-4622a87c26b0,Comenius University Bratislava,SK,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
b8ab4988-2d30-4eaa-8b82-58cccdb9fec6,Central Virginia Community College,VA,,0,0,1,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
b913ad43-1616-4c37-8125-338976942c8a,Lourdes University,OH,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
b92684a6-c0d1-4ffe-8e2c-1d0877706896,East Georgia State College,GA,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
b92f3930-82f8-4470-9c8f-cf3f06f60ebf,Missouri Southern State University,MO,AC 201,34,0,1,0,0,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
b9ea128c-d602-46c5-8be3-b8c8af227538,Simmons College,MA,,0,0,5,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
b9ea8457-71d7-4e88-8da9-833bc04c41b4,Bow Valley College,AB,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
ba22b66d-58b4-4dd1-948f-1e6fc966517d,Texas A&M Univ-Kingsville,TX,ACCT 2301,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
ba2925de-c5bf-4f7e-8c18-9c155cb04851,Union College,,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
ba92cd6a-6a0c-4d27-a73e-acaf35196aef,Algonquin College,ON,,0,0,3,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
badee7d8-d0ac-40d6-808e-312282fde591,Wichita State University,KS,,6,0,2,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
bb30b97a-81d3-4ce5-8683-3805c66ff85f,Texas Woman's University,TX,ACCT 2043,57,5,6,0,0,0,0,0,,NEEDS_REVIEW,This operation was aborted,human_review_medium_confidence
bb44fb26-0e2b-4e03-9d2a-b3ad8028a7a0,Washburn University,KS,,0,0,7,4,0,0,1,2,High,COMPLETE,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",discover_course_code
bb7dc736-4a33-468b-a612-edff11a73849,Indiana University East,IN,BUS-A 201,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
bcea8237-a35e-4b1c-ae0f-0831acb066ef,Univ of Central Oklahoma,OK,,8,3,2,1,0,0,1,0,,NEEDS_REVIEW,,discover_course_code
