priority,campus_id,campus,state,reason,detail,status
4,d874c43e-d913-40aa-9a38-004014f7ba5b,Northern Marianas College,MP,high_value_no_result,profs=0,NO_RESULT
4,d95936b7-cfb7-41a5-92cd-fe42aa02fc90,National Taiwan University,Taiwan,high_value_no_result,profs=0,NO_RESULT
4,d9b6d4b6-e143-4e62-b128-70b11eb736f3,Korea Advanced Institute of Science and Technology,Daejeon,high_value_no_result,profs=0,NO_RESULT
4,da54c466-bf4e-4ecc-b33e-dd07c7c75920,National Chung Hsing University,Taiwan,high_value_no_result,profs=0,NO_RESULT
4,da6d507a-c2d2-48ce-83d8-5f32e2116375,Coastal Carolina University,SC,high_value_no_result,profs=9,NO_RESULT
4,dc001c64-7bc5-4bc3-bf4b-4ab00cea5bde,Wartburg College,IA,high_value_no_result,profs=0,NO_RESULT
4,dd5430a5-c829-494a-b772-0c413e4d9f51,Louisiana Tech University,LA,high_value_no_result,profs=0,NO_RESULT
4,ddcc6e53-df9e-4714-a66f-80bb2e29023e,Saginaw Valley State Univ Univ,MI,high_value_no_result,profs=0,NO_RESULT
4,de0ad748-1314-4667-be67-2af2a1a2ebcb,Dominican University River,IL,high_value_no_result,profs=0,NO_RESULT
4,deae68b0-ed73-4f47-a753-f9c3fbf80db2,University of Mary,ND,high_value_no_result,profs=0,NO_RESULT
4,ded1f5b6-1f32-43cf-802b-d1ee547d1160,Athens State University,AL,high_value_no_result,profs=0,NO_RESULT
4,df0a1fea-03e2-4ffb-9662-0e08e38de16b,Penn Western Univ-Clarion,PA,high_value_no_result,profs=0,NO_RESULT
4,df2475b0-2aed-47c5-bbb3-f89f27b282af,Murray State College Tishomingo,OK,high_value_no_result,profs=0,NO_RESULT
4,df7ad324-c0ff-49a0-ade1-82dde6b6e6f2,Fairleigh Dickinson Univ,NJ,high_value_no_result,profs=9,NO_RESULT
4,e10d4e7f-f243-4713-b21c-b4ac88b69205,Univ of Louisiana at Monroe,LA,high_value_no_result,profs=6,NO_RESULT
4,e1ac1805-88fb-467c-a56e-b5a4314dbe2a,"Calif State Univ, Northridge",CA,high_value_no_result,profs=0,NO_RESULT
4,e1d98d50-18ce-4a43-b5da-c487df2b0ab4,SUNY College at Oswego,NY,high_value_no_result,profs=0,NO_RESULT
4,e2a16f5b-765f-4d73-9a91-7a3f99365e50,Bowling Green State Univ Bowling,OH,high_value_no_result,profs=1,NO_RESULT
4,e329761c-0ee2-41af-8636-924921ac811c,National Taipei University,TW,high_value_no_result,profs=0,NO_RESULT
4,e32d9134-b104-447d-9fee-a51d633bd8ae,Pittsburg State University,KS,high_value_no_result,profs=0,NO_RESULT
4,e380e84d-076b-4aa0-a6a6-f4ef43f3483a,Lake Forest College,,high_value_no_result,profs=1,NO_RESULT
4,e38b78a6-8295-4269-8b41-b9c3bbc219d1,Susquehanna University,PA,high_value_no_result,profs=0,NO_RESULT
4,e3e46381-cd61-450a-8bc6-b7f2584b172f,Niagara College,ON,high_value_no_result,profs=0,NO_RESULT
4,e47db61b-a42c-455c-9938-2e06d2f88768,New Mexico State University,NM,high_value_no_result,profs=0,NO_RESULT
4,e4babfe5-48bd-4339-a430-c4a49cf502b3,University of Mount Olive,NC,high_value_no_result,profs=0,NO_RESULT
4,e5409792-0f22-436e-bf17-2ea0a775297a,College of Micronesia-FSM,FM,high_value_no_result,profs=0,NO_RESULT
4,e60857bb-43c5-45a0-89e4-33f513882d40,University of Rochester,NY,high_value_no_result,profs=8,NO_RESULT
4,e61ddff3-433f-4443-b48b-2c2f090fb9c0,Embry-Riddle Aeronautical U Daytona,FL,high_value_no_result,profs=1,NO_RESULT
4,e67809ea-17f6-4792-ac07-3713502bdafe,Harvard University,MA,high_value_no_result,profs=0,NO_RESULT
4,e9c8be9c-5820-4f26-92b6-fb127931ea64,Adams State University,CO,high_value_no_result,profs=2,NO_RESULT
4,ea6eb33d-5d19-445f-a470-de50c0e7ca66,"Calif State Univ, East Bay",CA,high_value_no_result,profs=0,NO_RESULT
4,ea6f3381-59fb-4ed6-bc78-6d440f54108f,Univ of Northern Colorado,CO,high_value_no_result,profs=4,NO_RESULT
4,ea95df00-5f04-4cc7-8e0a-a5cc0ed848ea,University of West Florida,FL,high_value_no_result,profs=0,NO_RESULT
4,eb202e0a-5d46-489b-a975-85e41e0fe58f,Southern Arkansas Univ,AR,high_value_no_result,profs=0,NO_RESULT
4,eb727b6b-e7ce-4b06-a715-57f9cee04d2a,Northwest College,WY,high_value_no_result,profs=0,NO_RESULT
4,ec51fe64-7980-4004-99fe-1bad86b4a3ce,Adelphi University Garden,NY,high_value_no_result,profs=0,NO_RESULT
4,ec7bd556-5572-45ff-8860-f0ec230a7465,Penn State DuBois,PA,high_value_no_result,profs=15,NO_RESULT
4,ed8f4775-a0df-46e5-a1a1-1d6c84b81b28,Galveston College,TX,high_value_no_result,profs=0,NO_RESULT
4,ed9776cb-5afc-42f5-8dd3-e246cf6334f7,Belmont University,TN,high_value_no_result,profs=5,NO_RESULT
4,edb01572-9cac-43ee-a3c2-a77293c4b51a,Thomas Nelson Community College,VA,high_value_no_result,profs=0,NO_RESULT
4,ede66ee5-cebb-498d-b10a-22aae43cf8b7,Northwood University,MI,high_value_no_result,profs=0,NO_RESULT
4,ee5df01f-b124-49c9-86df-2d967685a33a,County College of Morris,NJ,high_value_no_result,profs=0,NO_RESULT
4,f0c53fab-d637-4f6c-8eef-97474fa31f1b,University of Mobile,AL,high_value_no_result,profs=0,NO_RESULT
4,f4927de9-b187-4169-9866-81867beadf56,Indiana State University Terre,IN,high_value_no_result,profs=0,NO_RESULT
4,f50c46e4-57b7-49aa-a311-c459158a3b19,Poznań University of Economics and Business,GP,high_value_no_result,profs=0,NO_RESULT
4,f50efb95-3818-465e-ae4f-9d7023244d4c,SGH Warsaw School of Economics,MZ,high_value_no_result,profs=0,NO_RESULT
4,f72f4b7b-32a9-40b4-976d-e2d59793a28e,Augustana College IL Rock,IL,high_value_no_result,profs=0,NO_RESULT
4,f7429d11-c236-4c42-a5bb-72a9d1b654ed,Delaware Valley University,PA,high_value_no_result,profs=22,NO_RESULT
4,f7ad62be-bb56-4789-8590-d4a40753a11c,Nicholls State University,LA,high_value_no_result,profs=0,NO_RESULT
4,f7dd7f3d-c11f-47fa-a968-32b7f180a202,Amberton University,TX,high_value_no_result,profs=0,NO_RESULT
4,f80519fd-1784-4a8e-a405-ebdd375eb45f,City Vision University,MO,high_value_no_result,profs=0,NO_RESULT
4,f966273c-65d0-49c5-b432-c4adef34a019,Atlanta Technical College,GA,high_value_no_result,profs=0,NO_RESULT
4,f9afaeba-e3f8-408d-a788-65c30fb954ab,University of Dayton,OH,high_value_no_result,profs=11,NO_RESULT
4,fa73b74c-c14b-4e23-9377-6c8a0eaf345b,University of New Mexico Albuquerque F,NM,high_value_no_result,profs=0,NO_RESULT
4,fa98584d-8345-4348-b524-14e7e89146ca,Seward County Community College,KS,high_value_no_result,profs=0,NO_RESULT
4,fac55964-81f5-4be8-844a-8a5f7afddee3,Rogers State University,OK,high_value_no_result,profs=0,NO_RESULT
4,fc6c1756-f157-41c0-b1a0-f357b5363952,University of Lausanne,VD,high_value_no_result,profs=0,NO_RESULT
4,fc8400fb-f045-4fc1-89b8-67adb544b341,Universidade Lusófona,Lisbon,high_value_no_result,profs=0,NO_RESULT
4,fc8b0ae0-233c-4fe0-94c9-7544cb7cf015,Salem State University,MA,high_value_no_result,profs=0,NO_RESULT
4,feba6ffa-1f28-4c9f-b342-a8a9f99c0d8c,National Cheng Kung University,TW,high_value_no_result,profs=0,NO_RESULT
